id_orden,fecha_venta,mes_venta,categoria,metodo_pago,region,estado_envio,genero_cliente,precio_unitario,cantidad,descuento_pct,total_venta,edad_cliente,calificacion,dias_envio,costo_envio,comentario_cliente,descripcion_producto
ORD-01057,2023-06-28,June,Hogar,Transferencia,Este,Entregado,M,3847.58,1,0.29,2731.78,57,2.5,11,208.61,"Producto de alta calidad, superó todas mis expectativas.",Diseño ergonómico ideal para uso diario y profesional.
ORD-01058,2023-07-29,July,Belleza,Tarjeta de débito,Norte,Entregado,M,2039.56,11,0.37,14134.15,39,2.7,11,236.23,"Producto de alta calidad, superó todas mis expectativas.",Diseño ergonómico ideal para uso diario y profesional.
ORD-01059,2023-06-20,June,Belleza,Tarjeta de crédito,Sur,Entregado,M,2425.38,18,0.04,41910.57,62,2.6,13,134.13,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Fabricado con materiales sustentables y proceso ecológico.
ORD-01060,2023-06-14,June,Libros,Tarjeta de crédito,Sur,Entregado,F,3156.15,18,0.38,35222.63,65,4.8,2,96.97,El empaque llegó dañado aunque el producto estaba bien.,Dispositivo de última generación con tecnología avanzada.
ORD-01061,2023-12-10,December,Electrónica,Tarjeta de débito,Sur,Cancelado,F,4374.7,16,0.37,44096.98,46,4.1,2,4.06,No era exactamente lo que buscaba pero funciona correctamente.,Producto certificado con garantía extendida de 12 meses.
ORD-01062,2023-02-23,February,Alimentos,Tarjeta de débito,Centro,Entregado,No especificado,4921.21,13,0.02,62696.22,27,1.8,7,239.13,"Producto de alta calidad, superó todas mis expectativas.",Dispositivo de última generación con tecnología avanzada.
ORD-01063,2023-03-24,March,Hogar,Tarjeta de crédito,Oeste,Entregado,F,3852.95,7,0.14,23194.76,35,2.5,5,98.38,Tardó más de lo esperado pero el producto está bien.,Fabricado con materiales sustentables y proceso ecológico.
ORD-01064,2023-06-18,June,Ropa,Tarjeta de débito,Norte,Entregado,F,2117.95,1,0.33,1419.03,52,3.2,8,107.19,"El producto no cumplió mis expectativas, la calidad es regular.",Compatible con múltiples plataformas y sistemas operativos.
ORD-01065,2023-07-30,July,Libros,Transferencia,Sur,Entregado,M,2135.72,16,0.24,25970.36,61,3.5,14,100.8,No era exactamente lo que buscaba pero funciona correctamente.,Dispositivo de última generación con tecnología avanzada.
ORD-01066,2023-12-22,December,Ropa,Transferencia,Centro,Entregado,F,3701.03,1,0.31,2553.71,33,2.9,2,149.62,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Compatible con múltiples plataformas y sistemas operativos.
ORD-01067,2023-09-11,September,Juguetes,PayPal,Centro,En tránsito,No especificado,1231.95,17,0.29,14869.64,67,4.2,13,210.75,El empaque llegó dañado aunque el producto estaba bien.,Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-01068,2023-05-28,May,Ropa,Transferencia,Norte,Entregado,M,596.85,6,0.2,2864.88,66,4.1,10,231.56,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Edición especial con características exclusivas para el usuario.
ORD-01069,2023-12-06,December,Alimentos,Tarjeta de crédito,Este,Entregado,F,1805.38,2,0.02,3538.54,24,3.0,8,117.77,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Edición especial con características exclusivas para el usuario.
ORD-01070,2023-07-25,July,Deportes,Tarjeta de crédito,Centro,Entregado,M,1471.83,17,0.23,19266.25,47,4.4,7,198.93,"Muy buena compra, lo recomiendo ampliamente a todos.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-01071,2023-10-09,October,Hogar,PayPal,Norte,Devuelto,M,1516.73,6,0.02,8918.37,36,4.0,13,216.21,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Material premium con acabado de alta calidad y durabilidad.
ORD-01072,2023-01-19,January,Electrónica,Efectivo,Centro,En tránsito,F,1206.36,14,0.24,12835.67,40,4.1,10,89.08,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Compatible con múltiples plataformas y sistemas operativos.
ORD-01073,2023-08-21,August,Belleza,PayPal,Norte,Entregado,F,258.36,18,0.32,3162.33,25,4.8,14,28.99,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Producto certificado con garantía extendida de 12 meses.
ORD-01074,2023-02-15,February,Deportes,Efectivo,Sur,Entregado,F,138.48,6,0.23,639.78,34,2.1,8,268.4,"Producto de alta calidad, superó todas mis expectativas.",Diseño ergonómico ideal para uso diario y profesional.
ORD-01075,2023-06-11,June,Alimentos,Efectivo,Este,Entregado,F,4939.23,10,0.4,29635.38,38,2.1,11,203.13,"Muy buena compra, lo recomiendo ampliamente a todos.",Diseño ergonómico ideal para uso diario y profesional.
ORD-01076,2023-05-10,May,Juguetes,Tarjeta de débito,Centro,Entregado,F,2167.48,18,0.18,31992.0,43,4.6,3,194.43,El empaque llegó dañado aunque el producto estaba bien.,Producto certificado con garantía extendida de 12 meses.
ORD-01077,2023-06-15,June,Hogar,Transferencia,Centro,Entregado,F,1952.42,9,0.3,12300.25,45,4.1,8,17.67,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Edición especial con características exclusivas para el usuario.
ORD-01078,2023-03-01,March,Juguetes,Efectivo,Centro,En tránsito,No especificado,3414.25,8,0.27,19939.22,56,4.7,6,245.36,No era exactamente lo que buscaba pero funciona correctamente.,Material premium con acabado de alta calidad y durabilidad.
ORD-01079,2023-07-26,July,Alimentos,Tarjeta de débito,Oeste,Entregado,No especificado,1130.36,10,0.4,6782.16,50,1.3,2,169.82,"Producto de alta calidad, superó todas mis expectativas.",Edición especial con características exclusivas para el usuario.
ORD-01080,2023-09-21,September,Hogar,PayPal,Oeste,Cancelado,F,4752.31,17,0.29,57360.38,57,3.5,6,254.37,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Producto certificado con garantía extendida de 12 meses.
ORD-01081,2023-01-01,January,Hogar,PayPal,Sur,Entregado,F,3942.41,6,0.07,21998.65,36,1.6,5,292.37,No era exactamente lo que buscaba pero funciona correctamente.,Compatible con múltiples plataformas y sistemas operativos.
ORD-01082,2023-12-03,December,Libros,Efectivo,Centro,Entregado,M,492.58,14,0.38,4275.59,46,3.0,3,287.13,No era exactamente lo que buscaba pero funciona correctamente.,Producto certificado con garantía extendida de 12 meses.
ORD-01083,2023-10-05,October,Deportes,Tarjeta de débito,Este,Entregado,M,2117.02,6,0.27,9272.55,37,1.6,1,256.83,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-01084,2023-08-25,August,Alimentos,Tarjeta de crédito,Oeste,Entregado,M,4401.64,7,0.02,30195.25,37,1.5,7,3.28,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Material premium con acabado de alta calidad y durabilidad.
ORD-01085,2023-07-31,July,Electrónica,Transferencia,Norte,Entregado,M,4726.42,12,0.26,41970.61,27,1.0,2,265.72,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Diseño ergonómico ideal para uso diario y profesional.
ORD-01086,2023-01-28,January,Deportes,Efectivo,Norte,Entregado,M,2363.64,3,0.35,4609.1,29,3.5,1,22.52,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Producto certificado con garantía extendida de 12 meses.
ORD-01087,2023-04-07,April,Juguetes,Tarjeta de crédito,Norte,Entregado,M,3086.39,14,0.23,33271.28,50,2.4,1,255.36,"Entrega puntual, producto exactamente como se describía en la página.",Diseño ergonómico ideal para uso diario y profesional.
ORD-01088,2023-09-23,September,Ropa,Transferencia,Sur,Entregado,M,876.82,19,0.14,14327.24,42,1.4,7,84.05,Tardó más de lo esperado pero el producto está bien.,Producto certificado con garantía extendida de 12 meses.
ORD-01089,2023-07-05,July,Juguetes,Tarjeta de crédito,Centro,Devuelto,F,4956.28,16,0.33,53131.32,42,2.3,12,183.02,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Material premium con acabado de alta calidad y durabilidad.
ORD-01090,2023-11-15,November,Hogar,Tarjeta de débito,Centro,Cancelado,M,1196.77,7,0.31,5780.4,21,1.7,1,11.42,"Producto de alta calidad, superó todas mis expectativas.",Diseño ergonómico ideal para uso diario y profesional.
ORD-01091,2023-09-13,September,Ropa,Efectivo,Oeste,Entregado,F,4716.52,8,0.22,29431.08,21,4.8,9,231.35,El empaque llegó dañado aunque el producto estaba bien.,Compatible con múltiples plataformas y sistemas operativos.
ORD-01092,2023-11-17,November,Deportes,Tarjeta de crédito,Norte,En tránsito,M,3265.75,18,0.06,55256.49,26,2.3,6,33.51,Tardó más de lo esperado pero el producto está bien.,Dispositivo de última generación con tecnología avanzada.
ORD-01093,2023-08-15,August,Electrónica,Tarjeta de crédito,Sur,Entregado,F,3058.3,13,0.1,35782.11,32,2.3,4,123.21,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Edición especial con características exclusivas para el usuario.
ORD-01094,2023-01-27,January,Ropa,Tarjeta de crédito,Este,Entregado,F,2587.81,9,0.3,16303.2,43,4.4,12,245.23,"Producto de alta calidad, superó todas mis expectativas.",Producto certificado con garantía extendida de 12 meses.
ORD-01095,2023-04-15,April,Ropa,Efectivo,Centro,Entregado,M,1191.82,10,0.32,8104.38,32,3.6,4,208.6,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Diseño ergonómico ideal para uso diario y profesional.
ORD-01096,2023-05-17,May,Belleza,Tarjeta de débito,Centro,Cancelado,No especificado,923.81,9,0.11,7399.72,43,3.8,13,1.81,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Compatible con múltiples plataformas y sistemas operativos.
ORD-01097,2023-10-09,October,Alimentos,Tarjeta de débito,Sur,Entregado,F,1141.41,15,0.15,14552.98,45,3.5,12,120.91,Tardó más de lo esperado pero el producto está bien.,Dispositivo de última generación con tecnología avanzada.
ORD-01098,2023-03-09,March,Libros,Tarjeta de crédito,Oeste,Entregado,M,972.87,2,0.03,1887.37,24,4.8,14,12.58,"Muy buena compra, lo recomiendo ampliamente a todos.",Producto certificado con garantía extendida de 12 meses.
ORD-01099,2023-05-28,May,Deportes,Tarjeta de débito,Sur,Entregado,M,3908.94,13,0.29,36079.52,49,1.8,5,202.05,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Material premium con acabado de alta calidad y durabilidad.
ORD-01100,2023-08-13,August,Ropa,Transferencia,Oeste,Entregado,F,1783.12,2,0.0,3566.24,29,5.0,2,290.68,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Dispositivo de última generación con tecnología avanzada.
ORD-01101,2023-12-24,December,Deportes,Tarjeta de débito,Centro,Entregado,F,336.32,19,0.02,6262.28,52,4.3,5,196.58,Tardó más de lo esperado pero el producto está bien.,Compatible con múltiples plataformas y sistemas operativos.
ORD-01102,2023-09-06,September,Electrónica,Tarjeta de crédito,Oeste,Entregado,M,4847.06,2,0.0,9694.12,69,3.4,2,67.31,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Compatible con múltiples plataformas y sistemas operativos.
ORD-01103,2023-03-04,March,Ropa,Transferencia,Oeste,Entregado,No especificado,4424.74,3,0.26,9822.92,49,3.6,12,106.57,"El producto no cumplió mis expectativas, la calidad es regular.",Edición especial con características exclusivas para el usuario.
ORD-01104,2023-01-15,January,Alimentos,Efectivo,Oeste,Entregado,F,4642.37,6,0.17,23119.0,26,3.6,4,293.0,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Producto certificado con garantía extendida de 12 meses.
ORD-01105,2023-11-19,November,Electrónica,PayPal,Oeste,Entregado,F,4974.79,3,0.12,13133.45,31,1.2,10,67.22,Tardó más de lo esperado pero el producto está bien.,Producto certificado con garantía extendida de 12 meses.
ORD-01106,2023-11-08,November,Juguetes,Tarjeta de débito,Norte,Entregado,F,910.78,10,0.37,5737.91,30,1.9,11,168.46,"Producto de alta calidad, superó todas mis expectativas.",Fabricado con materiales sustentables y proceso ecológico.
ORD-01107,2023-05-03,May,Ropa,Transferencia,Norte,Entregado,F,2011.4,6,0.08,11102.93,61,4.8,14,120.14,"Entrega puntual, producto exactamente como se describía en la página.",Compatible con múltiples plataformas y sistemas operativos.
ORD-01108,2023-12-30,December,Alimentos,PayPal,Norte,Entregado,M,3803.28,16,0.16,51116.08,50,3.1,5,230.49,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-01109,2023-03-23,March,Belleza,Efectivo,Norte,Entregado,F,3495.3,17,0.38,36840.46,49,2.5,6,260.22,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Dispositivo de última generación con tecnología avanzada.
ORD-01110,2023-06-09,June,Hogar,PayPal,Sur,Entregado,F,811.78,19,0.17,12801.77,36,4.0,6,102.25,"Producto de alta calidad, superó todas mis expectativas.",Compatible con múltiples plataformas y sistemas operativos.
ORD-01111,2023-10-10,October,Libros,Efectivo,Este,Entregado,M,4088.37,3,0.22,9566.79,47,3.1,9,198.12,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Dispositivo de última generación con tecnología avanzada.
ORD-01112,2023-01-08,January,Alimentos,Tarjeta de crédito,Oeste,En tránsito,M,1160.98,18,0.03,20270.71,33,1.1,4,164.71,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Edición especial con características exclusivas para el usuario.
ORD-01113,2023-10-10,October,Libros,Tarjeta de crédito,Sur,Entregado,M,1157.9,7,0.32,5511.6,29,3.9,13,83.53,Tardó más de lo esperado pero el producto está bien.,Material premium con acabado de alta calidad y durabilidad.
ORD-01114,2023-07-28,July,Alimentos,Efectivo,Norte,Entregado,M,2708.02,9,0.17,20228.91,27,3.9,14,81.58,"El producto no cumplió mis expectativas, la calidad es regular.",Edición especial con características exclusivas para el usuario.
ORD-01115,2023-02-17,February,Libros,PayPal,Oeste,Cancelado,M,2985.05,12,0.32,24358.01,19,1.7,5,161.59,"Muy buena compra, lo recomiendo ampliamente a todos.",Fabricado con materiales sustentables y proceso ecológico.
ORD-01116,2023-04-26,April,Electrónica,Tarjeta de débito,Este,Entregado,F,2921.43,5,0.1,13146.44,35,4.8,6,46.2,"Muy buena compra, lo recomiendo ampliamente a todos.",Edición especial con características exclusivas para el usuario.
ORD-01117,2023-02-28,February,Deportes,PayPal,Oeste,Entregado,F,502.86,3,0.17,1252.12,30,1.9,4,243.24,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Fabricado con materiales sustentables y proceso ecológico.
ORD-01118,2023-08-25,August,Belleza,PayPal,Centro,Cancelado,M,4393.43,11,0.31,33346.13,46,2.8,6,20.7,"El producto no cumplió mis expectativas, la calidad es regular.",Compatible con múltiples plataformas y sistemas operativos.
ORD-01119,2023-03-02,March,Libros,Tarjeta de débito,Centro,Entregado,F,1364.72,4,0.39,3329.92,41,1.5,2,28.37,No era exactamente lo que buscaba pero funciona correctamente.,Producto certificado con garantía extendida de 12 meses.
ORD-01120,2023-11-28,November,Alimentos,PayPal,Sur,Entregado,F,691.1,5,0.02,3386.39,55,3.4,12,102.67,"Entrega puntual, producto exactamente como se describía en la página.",Fabricado con materiales sustentables y proceso ecológico.
ORD-01121,2023-03-20,March,Alimentos,PayPal,Este,Entregado,M,4449.3,1,0.32,3025.52,29,2.5,13,35.43,No era exactamente lo que buscaba pero funciona correctamente.,Dispositivo de última generación con tecnología avanzada.
ORD-01122,2023-09-13,September,Alimentos,Transferencia,Sur,Entregado,M,4780.47,18,0.12,75722.64,46,2.4,7,142.71,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Diseño ergonómico ideal para uso diario y profesional.
ORD-01123,2023-05-30,May,Juguetes,Efectivo,Oeste,Entregado,M,4317.53,12,0.22,40412.08,39,4.3,3,119.9,"Entrega puntual, producto exactamente como se describía en la página.",Dispositivo de última generación con tecnología avanzada.
ORD-01124,2023-09-18,September,Alimentos,Tarjeta de crédito,Este,Entregado,F,4057.1,13,0.12,46413.22,53,1.0,14,216.54,No era exactamente lo que buscaba pero funciona correctamente.,Dispositivo de última generación con tecnología avanzada.
ORD-01125,2023-12-28,December,Alimentos,Efectivo,Sur,En tránsito,M,3293.45,9,0.25,22230.79,18,4.2,10,285.9,Tardó más de lo esperado pero el producto está bien.,Dispositivo de última generación con tecnología avanzada.
ORD-01126,2023-05-20,May,Ropa,PayPal,Oeste,Cancelado,M,2776.74,2,0.14,4775.99,60,3.3,4,226.07,El empaque llegó dañado aunque el producto estaba bien.,Fabricado con materiales sustentables y proceso ecológico.
ORD-01127,2023-08-01,August,Ropa,Tarjeta de débito,Norte,Entregado,M,480.58,5,0.13,2090.52,57,4.9,9,53.83,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Producto certificado con garantía extendida de 12 meses.
ORD-01128,2023-09-05,September,Hogar,Tarjeta de débito,Oeste,En tránsito,No especificado,2071.84,13,0.02,26395.24,51,3.4,12,280.66,"Muy buena compra, lo recomiendo ampliamente a todos.",Edición especial con características exclusivas para el usuario.
ORD-01129,2023-08-30,August,Alimentos,Tarjeta de crédito,Sur,Entregado,F,1894.81,16,0.06,28497.94,51,1.2,13,117.64,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Alta resistencia y durabilidad probada bajo estándares internacionales.
